x,y,Y,X,Z,L,a,b,C,h
0.380352425081,0.617387060943,1,0.616068021413,0.003661421042,8.99144240437,-16.8795429704,15.3421293373,22.8100833732,137.731719091
0.394609416771,0.603462377965,1,0.653908895036,0.00319523691,8.99144240437,-15.5358074764,15.3625465885,21.8487791793,135.321279689
0.0926305817411,0.133598119686,1,0.693352436088,5.79178285137,8.99144240437,-14.1351610048,-66.1340969031,67.627816391,257.935423097
0.408832953652,0.589504779639,1,0.693519319558,0.002819767992,8.99144240437,-14.129234946,15.3789908273,20.8841719737,132.574812884
0.423009232721,0.575537657515,1,0.734980982039,0.002524786597,8.99144240437,-12.6569246587,15.3919099913,19.9275847758,129.430809756
0.437116975036,0.561590869074,1,0.77835484711,0.002300884792,8.99144240437,-11.1167117506,15.4017161152,18.9945818443,125.82114708
0.0981219176487,0.119318082089,1,0.822355806691,6.55860357932,8.99144240437,-9.55423061586,-70.7560469574,71.3981897788,262.30983105
0.451137012021,0.547690435546,1,0.823708034213,0.002140903614,8.99144240437,-9.50621279959,15.408722737,18.1051599876,121.67197573
0.465049056918,0.533864659429,1,0.871099161003,0.002034754754,8.99144240437,-7.82334628327,15.4133716896,17.2851605116,116.910927196
0.478828469417,0.520146583429,1,0.920564480613,0.001970496754,8.99144240437,-6.0668248471,15.4161859676,16.5669898748,111.481425985
0.103232502307,0.106701016315,1,0.967493149288,7.40448881055,8.99144240437,-4.40038029264,-75.4538399333,75.5820435514,266.662357143
0.492448050441,0.506571264601,1,0.972119985585,0.00193592694,8.99144240437,-4.2360940907,15.4177000058,15.989057715,105.363213476
0.50587823351,0.49317952359,1,1.02574865604,0.001910547488,8.99144240437,-2.36706560867,15.4188115379,15.5994470683,98.7277960629
0.519095532475,0.480007177899,1,1.08143285429,0.001869325434,8.99144240437,-0.494117572102,15.4206169212,15.4285313107,91.8352811924
0.107880460795,0.0960230434528,1,1.12348512311,8.29068176894,8.99144240437,0.878119899948,-80.0059796013,80.0107984369,270.628834798
0.532076309802,0.467081838525,1,1.13915007161,0.00180236439,8.99144240437,1.380534222,15.4235495831,15.4852108956,84.8851880976
0.544784433438,0.454437552653,1,1.19881033215,0.00171203701,8.99144240437,3.25287532778,15.4275056097,15.7667094612,78.0936350665
0.557180673304,0.442110969256,1,1.26027335228,0.001602216387,8.99144240437,5.11791248781,15.4323153728,16.2588248652,71.6526168961
0.112125087089,0.0867932389815,1,1.29186430193,9.2297704675,8.99144240437,6.05298326519,-84.4884315676,84.7049802265,274.097825617
